DistName,RegnName,Year,ACT-Composite,ACT-Part_Rate,AP-11&12 Participating Students,AP-Total Exams,AP-Passed(%),AP-Exams Taken Per Student,Enrolled 4-Year,Total Graduated,Enrolled 4-Year (%),SAT-Total,SAT-Part_Rate,Wealth/ADA,Graduated 4-Year (%)
ALAMO HEIGHTS ISD,San Antonio,2011,24.2,50.9,336.0,739.0,66.4,2.199404762,73.0,379.0,19.26121372,1107.0,87.5,1098268.0,59.0
ALAMO HEIGHTS ISD,San Antonio,2012,23.9,52.1,355.0,836.0,66.3,2.354929577,101.0,374.0,27.00534759,1109.0,85.0,1061587.0,42.0
ALAMO HEIGHTS ISD,San Antonio,2013,24.7,64.5,328.0,753.0,69.2,2.295731707,102.0,355.0,28.73239437,1105.0,84.5,1056007.0,65.0
ALAMO HEIGHTS ISD,San Antonio,2014,24.7,58.9,292.0,668.0,74.0,2.287671233,104.0,353.0,29.46175637,1117.0,83.9,1081447.0,56.0
ALAMO HEIGHTS ISD,San Antonio,2015,24.5,60.4,295.0,668.0,71.9,2.26440678,75.0,369.0,20.32520325,1100.0,78.6,1137027.0,57.00635563894896
ALAMO HEIGHTS ISD,San Antonio,2016,24.0,65.0,320.0,755.0,76.6,2.359375,95.0,380.0,25.0,1083.0,82.4,1179836.0,52.16095961231974
ALAMO HEIGHTS ISD,San Antonio,2017,24.5,62.5,314.0,740.0,74.5,2.356687898,118.0,411.0,28.71046229,1159.0,79.3,1296290.0,57.629896875687706
ALAMO HEIGHTS ISD,San Antonio,2018,24.405558411461808,59.30722000887529,320.6232236364788,738.4456837152295,71.41629320898518,2.3072038495400697,95.62483055921447,375.18052392457395,25.551233951171827,1113.6419147407496,83.19085490994385,1132374.0933081629,55.46826271837064
ALAMO HEIGHTS ISD,San Antonio,2019,24.417652345263328,59.33660911690746,320.78210531320656,738.8116131917981,71.45168284883107,2.308347161655799,95.67221650101786,375.3664409334563,25.56389561318925,1114.1937690096995,83.23207931772876,1132935.2301234794,55.52788189006341
ALAMO HEIGHTS ISD,San Antonio,2020,24.42974627906485,59.3659982249396,320.94098698993423,739.1775426683665,71.48707248867694,2.3094904737715285,95.71960244282124,375.5523579423387,25.576557275206685,1114.7456232786492,83.27330372551367,1133496.3669387957,55.58750106175617
ALDINE ISD,Houston,2011,17.7,26.1,1399.0,2582.0,15.9,1.845604003,496.0,2991.0,16.58308258,881.0,51.7,227596.0,19.0
ALDINE ISD,Houston,2012,17.7,28.9,1359.0,2344.0,18.8,1.724797645,523.0,2980.0,17.55033557,869.0,48.9,210385.0,23.0
ALDINE ISD,Houston,2013,17.8,28.9,1240.0,2191.0,17.9,1.766935484,447.0,3052.0,14.64613368,861.0,51.7,211736.0,24.0
ALDINE ISD,Houston,2014,17.7,36.5,1545.0,2722.0,16.9,1.7618122980000002,542.0,3080.0,17.597402600000006,860.0,53.2,215342.0,24.0
ALDINE ISD,Houston,2015,18.2,21.0,1736.0,3082.5,14.4,1.775633641,539.0,3370.0,15.99406528,791.0,88.0,231165.0,18.917491980927267
ALDINE ISD,Houston,2016,17.7,22.0,1615.0,3099.0,16.2,1.918885449,529.0,3556.0,14.87626547,766.0,94.1,253334.0,16.55790179016408
ALDINE ISD,Houston,2017,17.9,19.4,1501.0,2617.0,15.8,1.74350433,569.0,3665.0,15.52523874,876.0,92.9,293519.0,27.626287547781402
ALDINE ISD,Houston,2018,17.84972008988004,26.16315457817661,1488.0412769164664,2667.963497397282,16.589370938316648,1.7945865098859464,521.7709169736629,3248.68391048624,16.141831527021974,845.0821870575556,68.79691024674749,235212.78294011988,22.473669906251786
ALDINE ISD,Houston,2019,17.858565342650053,26.17611947142645,1488.7786610972973,2669.285580398965,16.597591637493213,1.7954757995340564,522.0294754062564,3250.2937637620007,16.149830452456573,845.5009592017865,68.83100187719681,235329.3403152141,22.516938932844397
ALDINE ISD,Houston,2020,17.867410595420058,26.189084364676297,1489.516045278128,2670.607663400649,16.605812336669786,1.7963650891821663,522.2880338388499,3251.9036170377626,16.157829377891176,845.9197313460173,68.86509350764614,235445.8976903084,22.560207959437037
ALEDO ISD,Fort Worth,2011,24.9,49.4,243.0,520.0,62.9,2.139917695,97.0,372.0,26.07526882,1108.0,80.9,571536.0,47.0
ALEDO ISD,Fort Worth,2012,24.2,52.4,254.0,533.0,67.7,2.098425197,90.0,393.0,22.90076336,1093.0,69.7,578269.0,64.0
ALEDO ISD,Fort Worth,2013,23.9,52.4,270.0,563.0,60.6,2.085185185,82.0,349.0,23.49570201,1084.0,74.5,541482.0,50.0
ALEDO ISD,Fort Worth,2014,24.1,61.8,296.0,632.0,67.9,2.135135135,95.0,359.0,26.46239554,1091.0,75.2,520317.0,55.0
ALEDO ISD,Fort Worth,2015,24.2,60.2,310.0,728.0,61.1,2.348387097,103.0,420.0,24.52380952,1091.0,66.0,517205.0,52.05220417214467
ALEDO ISD,Fort Worth,2016,23.7,56.8,269.0,648.0,60.6,2.4089219330000002,108.0,370.0,29.18918919,1066.0,67.0,507627.0,46.10476110191412
ALEDO ISD,Fort Worth,2017,24.3,55.5,288.0,669.0,56.1,2.322916667,101.0,402.0,25.12437811,1153.0,69.4,537553.0,58.03590792509499
ALEDO ISD,Fort Worth,2018,24.233547887889447,55.61265400409954,276.2761786189748,614.5629967527665,62.53576130368325,2.2243497611502128,96.76803743123399,381.4782185296583,25.4471073965815,1100.1859043298793,71.95340498848324,540192.5273495953,53.814060883248885
ALEDO ISD,Fort Worth,2019,24.245556583572238,55.640212306381066,276.4130845548613,614.8675373854487,62.566750283516576,2.2254520157394846,96.81598987792937,381.6672562989991,25.459717459711623,1100.7310906055632,71.98906078877485,540460.2144295505,53.87286033153474
ALEDO ISD,Fort Worth,2020,24.257565279255036,55.667770608662565,276.5499904907478,615.1720780181311,62.597739263349936,2.2265542703287564,96.86394232462472,381.8562940683398,25.47232752284174,1101.276276881247,72.02471658906647,540727.9015095057,53.931659779820606
ALIEF ISD,Houston,2011,18.2,18.7,1410.0,2791.0,21.8,1.979432624,492.0,2558.0,19.23377639,893.0,62.8,267266.0,23.0
ALIEF ISD,Houston,2012,18.2,20.7,1564.0,3182.0,18.8,2.034526854,455.0,2425.0,18.7628866,880.0,58.8,249968.0,20.0
ALIEF ISD,Houston,2013,18.1,22.6,1232.0,2164.0,28.1,1.756493506,461.0,2566.0,17.96570538,873.0,60.3,248959.0,27.0
ALIEF ISD,Houston,2014,18.2,25.4,1113.0,2132.0,33.3,1.915543576,504.0,2600.0,19.38461538,877.0,64.4,249467.0,27.0
ALIEF ISD,Houston,2015,18.8,19.6,1128.0,2122.0,28.3,1.881205674,503.0,2560.0,19.6484375,881.0,64.1,258678.0,26.378763750419182
ALIEF ISD,Houston,2016,18.4,14.5,1174.0,2425.0,28.6,2.065587734,453.0,2639.0,17.16559303,804.0,94.8,283387.0,21.398924151464925
ALIEF ISD,Houston,2017,19.0,12.9,1165.0,2444.0,28.9,2.097854077,516.0,2702.0,19.09696521,920.0,93.2,319295.0,32.335567878350645
ALIEF ISD,Houston,2018,18.451088837546752,19.23578290729536,1257.519385843189,2470.424421661372,26.8847501672924,1.9654529389056088,484.39604795480636,2583.7508706953026,18.788226365277755,877.161915163383,71.35320894292336,268694.5474875148,26.161272813376584
ALIEF ISD,Houston,2019,18.460232092669425,19.245315009826225,1258.142537174132,2471.6486161220564,26.898072640120592,1.9664268997276628,484.6360856396204,2585.031222960265,18.79753668557769,877.5965841005302,71.38856732198326,268827.69642085844,26.20636919522549
ALIEF ISD,Houston,2020,18.469375347792088,19.254847112357094,1258.765688505075,2472.8728105827413,26.911395112948785,1.9674008605497169,484.87612332443456,2586.3115752252284,18.806847005877632,878.0312530376777,71.4239257010432,268960.8453542021,26.251465577074356
ALLEN ISD,Richardson,2011,24.1,48.8,837.0,1796.0,60.1,2.145758662,221.0,1218.0,18.14449918,1096.0,76.2,390167.0,60.0
ALLEN ISD,Richardson,2012,24.1,45.1,864.0,2005.0,65.9,2.320601852,271.0,1215.0,22.30452675,1084.0,74.7,387115.0,49.0
ALLEN ISD,Richardson,2013,24.4,42.2,763.0,1783.0,72.4,2.336828309,257.0,1300.0,19.76923077,1104.0,70.3,388622.0,62.0
ALLEN ISD,Richardson,2014,24.1,45.8,850.0,2113.0,79.6,2.485882353,295.0,1407.0,20.96659559,1092.0,67.6,397446.0,60.0
ALLEN ISD,Richardson,2015,24.3,52.7,941.0,2317.5,81.8,2.462805526,357.0,1365.0,26.15384615,1113.0,67.9,415021.0,54.95041923505039
ALLEN ISD,Richardson,2016,24.4,49.1,1014.0,2407.5,79.1,2.374260355,351.0,1519.0,23.10730744,1091.0,68.1,445482.0,54.62839105799071
ALLEN ISD,Richardson,2017,25.3,46.2,1064.0,2985.0,77.5,2.805451128,390.0,1533.0,25.44031311,1130.0,93.7,497425.0,58.71965911480024
ALLEN ISD,Richardson,2018,24.43441399057528,47.22288726957674,906.5926158191693,2205.717944346221,73.92412732536431,2.423757130530116,306.66195629970343,1368.1109514182872,22.315804967421283,1103.6239115428234,74.22109103524059,418186.9073933378,56.33951642179501
ALLEN ISD,Richardson,2019,24.44652222347447,47.24628810568654,907.041868849803,2206.8109661224084,73.9607596976762,2.4249581994748777,306.81391960807787,1368.7889053089802,22.326863344511185,1104.1708014890783,74.25787056499047,418394.1357914513,56.39956733466889
ALLEN ISD,Richardson,2020,24.458630456373662,47.26968894179634,907.4911218804367,2207.903987898596,73.99739206998808,2.42615926841964,306.96588291645236,1369.466859199673,22.337921721601084,1104.7176914353336,74.29465009474032,418601.36418956507,56.45961824754272
ALVIN ISD,Houston,2011,20.3,17.2,399.0,943.0,40.1,2.3634085209999998,139.0,920.0,15.10869565,953.0,53.7,216299.0,41.0
ALVIN ISD,Houston,2012,20.4,18.8,424.0,970.0,48.9,2.287735849,164.0,1021.0,16.06268364,951.0,50.5,213786.0,31.0
ALVIN ISD,Houston,2013,20.6,17.8,398.0,848.0,48.1,2.130653266,188.0,1056.0,17.803030300000003,971.0,46.0,213476.0,37.0
ALVIN ISD,Houston,2014,20.2,18.0,447.0,985.0,49.8,2.203579418,195.0,1022.0,19.08023483,962.0,49.7,212809.0,39.0
ALVIN ISD,Houston,2015,20.8,19.4,578.0,1359.0,36.2,2.351211073,230.0,1194.0,19.26298157,962.0,46.7,224168.0,35.013508524460136
ALVIN ISD,Houston,2016,20.0,17.8,577.0,1474.0,43.8,2.554592721,254.0,1317.0,19.28625664,934.0,49.6,222517.0,30.98765087653109
ALVIN ISD,Houston,2017,20.6,14.1,656.0,1673.0,49.9,2.550304878,251.0,1330.0,18.87218045,978.0,76.4,229859.0,39.1609228239015
ALVIN ISD,Houston,2018,20.454831622841933,17.619934442511283,498.0759378587981,1181.460912254256,45.34750206033797,2.3535397252672148,203.44263582381825,1125.2254397148633,17.96209967754077,960.6197126092684,53.33899783752562,219427.3210443272,36.440694971032
ALVIN ISD,Houston,2019,20.46496781294245,17.62866582726971,498.3227544781532,1182.0463735586438,45.36997356780097,2.3547059986692305,203.54344981580226,1125.7830340853861,17.971000618907247,961.0957382349416,53.36542945191489,219536.05608944327,36.49088521916312
ALVIN ISD,Houston,2020,20.47510400304297,17.63739721202814,498.56957109750846,1182.6318348630314,45.392445075263964,2.3558722720712457,203.64426380778642,1126.3406284559087,17.979901560273714,961.5717638606154,53.39186106630415,219644.7911345594,36.54107546729429
ANGLETON ISD,Houston,2011,21.3,8.7,101.0,198.0,39.4,1.96039604,88.0,463.0,19.00647948,967.0,50.5,396881.0,47.0
ANGLETON ISD,Houston,2012,21.2,6.2,95.0,164.0,36.0,1.726315789,54.0,404.0,13.36633663,957.0,40.3,359004.0,33.0
ANGLETON ISD,Houston,2013,19.9,12.3,116.0,218.0,34.4,1.879310345,65.0,473.0,13.74207188,945.0,38.9,358284.0,37.0
ANGLETON ISD,Houston,2014,18.6,11.3,154.0,289.0,36.3,1.8766233769999998,70.0,417.0,16.78657074,965.0,43.2,360331.0,44.0
ANGLETON ISD,Houston,2015,20.3,11.9,190.0,341.0,14.1,1.7947368419999998,70.0,412.0,16.99029126,932.0,52.2,337541.0,34.95368286212006
ANGLETON ISD,Houston,2016,19.7,11.8,215.0,413.0,20.3,1.9209302330000002,71.0,433.0,16.39722864,932.0,45.0,348473.0,33.62824070929521
ANGLETON ISD,Houston,2017,21.3,9.8,235.0,483.0,22.4,2.0553191490000002,54.0,420.0,12.85714286,1048.0,37.6,378109.0,47.72633120611681
ANGLETON ISD,Houston,2018,20.36874107362979,10.307134679186008,158.3645354202033,301.55928067790404,29.035954912057036,1.891450788840932,67.55794691724131,432.5619041044751,15.622606030307715,965.6401569378796,44.04326542083724,363373.37539068935,38.96529521066576
ANGLETON ISD,Houston,2019,20.378834602407604,10.31224227813506,158.4430114040587,301.7087154056929,29.05034339318293,1.8923880786272755,67.59142459163043,432.7762558904533,15.630347658667633,966.1186703952324,44.06509062669494,363553.44148354896,39.01673649954998
ANGLETON ISD,Houston,2020,20.388928131185427,10.31734987708411,158.52148738791408,301.85815013348173,29.06473187430882,1.8933253684136184,67.62490226601955,432.99060767643203,15.638089287027546,966.5971838525853,44.08691583255264,363733.5075764086,39.0681777884342
ARGYLE ISD,Fort Worth,2011,24.6,50.3,94.0,215.0,72.6,2.287234043,51.0,153.0,33.33333333,1097.0,83.7,598246.0,55.0
ARGYLE ISD,Fort Worth,2012,23.6,64.2,89.0,202.0,62.4,2.269662921,68.0,162.0,41.97530864,1079.0,80.2,599216.0,49.0
ARGYLE ISD,Fort Worth,2013,23.3,62.0,83.0,190.0,69.5,2.2891566269999997,49.0,150.0,32.66666667,1069.0,71.3,607796.0,49.0
ARGYLE ISD,Fort Worth,2014,24.5,73.3,116.0,245.0,72.7,2.112068966,55.0,176.0,31.25,1082.0,81.3,574613.0,62.0
ARGYLE ISD,Fort Worth,2015,24.5,63.1,67.0,138.0,74.6,2.059701493,63.0,176.0,35.79545455,1107.0,73.3,553208.0,51.002748700416305
ARGYLE ISD,Fort Worth,2016,24.0,82.0,46.0,102.0,80.4,2.217391304,52.0,167.0,31.13772455,1083.0,64.1,544808.0,49.169916377294214
ARGYLE ISD,Fort Worth,2017,23.7,73.8,37.0,68.0,73.5,1.8378378380000002,49.0,183.0,26.77595628,1162.0,63.9,567092.0,61.00952843504248
ARGYLE ISD,Fort Worth,2018,24.076221016151642,67.09767910852523,76.13146541097576,165.99399318151399,72.38938009537428,2.1574482777110418,55.393756718110545,167.05418695894116,33.339690034341324,1099.1947933674724,74.11190180816665,578982.990241394,50.319440146031695
ARGYLE ISD,Fort Worth,2019,24.08815175005459,67.13092870174054,76.16919160790886,166.07624986792703,72.42525193883084,2.158517379929928,55.42120654800059,167.13696901392578,33.35621118896687,1099.7394885078922,74.14862723027181,579269.8995527129,50.37650786947253
ARGYLE ISD,Fort Worth,2020,24.10008248395754,67.16417829495586,76.20691780484195,166.1585065543401,72.46112378228743,2.1595864821488133,55.44865637789064,167.21975106891037,33.37273234359241,1100.2841836483124,74.18535265237696,579556.8088640318,50.43357559291343
ARLINGTON ISD,Fort Worth,2011,21.0,25.2,1229.0,2662.0,43.3,2.1659886090000002,807.0,3611.0,22.34837995,985.0,65.2,338766.0,38.0
ARLINGTON ISD,Fort Worth,2012,20.9,23.1,1242.0,2584.0,43.4,2.080515298,749.0,3616.0,20.71349558,984.0,60.8,314773.0,41.0
ARLINGTON ISD,Fort Worth,2013,20.8,23.2,1320.0,2812.0,43.8,2.13030303,790.0,3760.0,21.0106383,977.0,58.3,316340.0,41.0
ARLINGTON ISD,Fort Worth,2014,20.7,28.6,1493.0,3126.0,46.3,2.093770931,790.0,3655.0,21.61422709,973.0,60.7,325124.0,43.0
ARLINGTON ISD,Fort Worth,2015,20.1,26.6,1796.0,3773.0,36.6,2.10077951,800.0,3762.0,21.26528442,949.0,64.1,341135.0,32.834398664301176
ARLINGTON ISD,Fort Worth,2016,20.7,27.7,2053.0,4623.0,35.3,2.251826595,829.0,3944.0,21.01926978,938.0,62.1,351491.0,32.02405652170522
ARLINGTON ISD,Fort Worth,2017,20.8,26.3,2476.0,5773.0,33.8,2.331583199,895.0,4075.0,21.96319018,1026.0,61.4,368110.0,40.403600962026474
ARLINGTON ISD,Fort Worth,2018,20.755285009896664,25.866659949143106,1662.1357276691062,3630.068383920207,40.433567512168324,2.1693219949676528,810.2073767847455,3782.353205181485,21.461711094520886,977.9376798129144,61.92246653095436,337215.4381286496,36.37240822940309
ARLINGTON ISD,Fort Worth,2019,20.765570086710287,25.879477917403324,1662.9593826382184,3631.867228510851,40.45360396782351,2.1703969810900348,810.6088670606548,3784.2275130135854,21.4723462338145,978.4222871864588,61.95315159861092,337382.5419136489,36.4225646387128
ARLINGTON ISD,Fort Worth,2020,20.775855163523914,25.89229588566357,1663.7830376073312,3633.666073101496,40.47364042347869,2.171471967212417,811.010357336564,3786.101820845689,21.48298137310812,978.9068945600034,61.98383666626749,337549.6456986483,36.472721048022535
AUSTIN ISD,Austin,2011,21.3,32.6,3188.0,6933.0,49.1,2.174717691,855.0,4174.0,20.48394825,1015.0,72.8,793908.0,37.0
AUSTIN ISD,Austin,2012,21.4,33.6,2980.0,6346.0,53.9,2.129530201,873.0,4259.0,20.49776943,1020.0,65.1,751327.0,38.0
AUSTIN ISD,Austin,2013,21.5,35.3,3004.0,6244.0,53.1,2.078561917,858.0,4236.0,20.25495751,1025.0,63.7,768123.0,43.0
AUSTIN ISD,Austin,2014,21.9,36.1,2767.5,6749.0,54.6,2.438663053,898.0,4155.0,21.61251504,1026.0,67.5,805850.0,43.0
AUSTIN ISD,Austin,2015,22.2,37.6,3060.0,7699.0,56.9,2.516013072,889.0,4254.0,20.89797837,1025.0,65.6,867833.0,44.27660429982937
AUSTIN ISD,Austin,2016,22.5,38.3,3321.0,7676.0,59.2,2.311352002,922.0,4386.0,21.02143183,1014.0,67.6,969782.0,43.49964830780888
AUSTIN ISD,Austin,2017,22.5,35.7,3350.0,7909.0,61.4,2.360895522,866.0,4352.0,19.89889706,1098.0,65.2,1146668.0,52.18654092071334
AUSTIN ISD,Austin,2018,21.943935865377163,35.672162418026716,3102.018180210894,7093.982576443821,55.5708773799545,2.2917415651507715,881.9015506420508,4267.941287059669,20.70780657569594,1033.9223362471555,66.9171611642142,873771.5107007966,44.64177093281303
AUSTIN ISD,Austin,2019,21.954809966400642,35.6898394063409,3103.555354730325,7097.497929554052,55.59841498024189,2.2928772150839483,882.3385682588206,4270.056223277241,20.718068125039693,1034.4346862651178,66.95032130354235,874204.4995564461,44.69602514326422
AUSTIN ISD,Austin,2020,21.96568406742412,35.707516394655094,3105.0925292497554,7101.013282664278,55.62595258052929,2.294012865017125,882.7755858755908,4272.171159494812,20.72832967438345,1034.9470362830796,66.98348144287051,874637.4884120956,44.75027935371537
AZLE ISD,Fort Worth,2011,22.3,21.3,73.0,129.0,46.5,1.767123288,55.0,342.0,16.08187135,987.0,60.9,432477.0,36.0
AZLE ISD,Fort Worth,2012,21.7,23.1,82.0,132.0,40.2,1.609756098,46.0,346.0,13.29479769,964.0,50.0,425292.0,37.0
AZLE ISD,Fort Worth,2013,21.4,28.1,94.0,164.0,34.1,1.744680851,69.0,388.0,17.78350515,962.0,54.6,413243.0,25.0
AZLE ISD,Fort Worth,2014,22.0,29.1,118.0,211.0,36.0,1.788135593,64.0,385.0,16.62337662,982.0,50.4,391884.0,38.0
AZLE ISD,Fort Worth,2015,21.3,23.8,131.0,228.0,34.2,1.740458015,55.0,403.0,13.64764268,970.0,47.4,385407.0,43.11252030107501
AZLE ISD,Fort Worth,2016,20.5,25.4,122.0,221.0,38.0,1.81147541,54.0,453.0,11.9205298,945.0,44.6,375480.0,40.21304520940291
AZLE ISD,Fort Worth,2017,20.8,21.4,108.0,194.0,32.0,1.796296296,45.0,416.0,10.81730769,1057.0,39.2,392810.0,51.51988057966449
AZLE ISD,Fort Worth,2018,21.47061197320504,24.648876330414826,104.2222295322152,183.10805236428183,37.35633321828313,1.7546430039147638,55.53661315657864,391.23566864130396,14.336656410097447,982.9601852543193,49.67824118985396,403151.66113033314,44.555748336577224
AZLE ISD,Fort Worth,2019,21.48125152324132,24.661090838011656,104.27387583029858,183.1987897539569,37.374844780829356,1.7555124999523826,55.564133777568024,391.4295416188268,14.343760798804135,983.4472814809072,49.7028587523861,403351.4389604275,44.60995991937912
AZLE ISD,Fort Worth,2020,21.491891073277607,24.673305345608487,104.32552212838196,183.289527143632,37.393356343375565,1.7563819959900009,55.591654398557395,391.6234145963498,14.350865187510822,983.9343777074953,49.72747631491824,403551.2167905218,44.66417150218102
BANDERA ISD,San Antonio,2011,23.1,50.9,124.0,263.0,19.0,2.120967742,41.0,192.0,21.35416667,1013.0,70.6,533528.0,39.0
BANDERA ISD,San Antonio,2012,20.8,40.1,54.0,87.0,36.8,1.611111111,36.0,172.0,20.93023256,965.0,57.0,578911.0,28.0
BANDERA ISD,San Antonio,2013,20.9,52.4,47.0,85.0,34.1,1.8085106380000002,29.0,168.0,17.26190476,1013.0,63.1,599874.0,52.0
BANDERA ISD,San Antonio,2014,22.0,45.1,30.0,52.0,50.0,1.733333333,40.0,162.0,24.69135802,1010.0,56.2,624854.0,28.0
BANDERA ISD,San Antonio,2015,22.0,47.0,44.0,70.0,57.1,1.5909090909999999,28.0,149.0,18.79194631,1026.0,57.0,659994.0,49.786371306262026
BANDERA ISD,San Antonio,2016,22.1,42.0,39.0,65.0,41.5,1.6666666669999999,38.0,176.0,21.59090909,1006.0,54.5,664723.0,44.47444005883129
BANDERA ISD,San Antonio,2017,21.2,38.9,28.0,71.0,57.7,2.535714286,29.0,149.0,19.46308725,1065.0,55.0,670540.0,46.16140083305905
BANDERA ISD,San Antonio,2018,21.771562870244495,45.28705459719512,52.36669275254108,99.15139454943755,42.40883851176681,1.870531250610152,34.49457049877789,167.17842230940985,20.62403177943214,1016.0307400311341,59.17026261736882,620192.0177537034,44.829404865405735
BANDERA ISD,San Antonio,2019,21.782351553530045,45.30949615051385,52.39264255073361,99.20052804524995,42.429853793487226,1.8714581739256184,34.51166394302902,167.2612659279973,20.634251815001733,1016.5342240450244,59.19958385751618,620499.3477922336,44.88375205600188
BANDERA ISD,San Antonio,2020,21.7931402368156,45.33193770383258,52.418592348926154,99.24966154106235,42.45086907520761,1.872385097241084,34.52875738728015,167.34410954658472,20.64447185057132,1017.037708058915,59.228905097663535,620806.6778307635,44.93809924659804
BARBERS HILL ISD,Houston,2011,22.1,17.9,86.0,142.0,60.6,1.651162791,63.0,282.0,22.34042553,1029.0,60.4,751007.0,43.0
BARBERS HILL ISD,Houston,2012,21.8,23.3,70.0,103.0,50.5,1.471428571,57.0,270.0,21.11111111,1015.0,54.8,697273.0,44.0
BARBERS HILL ISD,Houston,2013,21.3,21.5,91.0,158.0,48.7,1.736263736,52.0,289.0,17.99307958,998.0,61.2,789780.0,54.0
BARBERS HILL ISD,Houston,2014,21.7,25.9,156.0,269.0,55.4,1.724358974,65.0,332.0,19.57831325,1013.0,53.9,905494.0,46.0
BARBERS HILL ISD,Houston,2015,22.8,19.7,169.0,307.0,53.7,1.8165680469999999,88.0,319.0,27.586206899999997,1038.0,53.0,883464.0,44.61947478190764
BARBERS HILL ISD,Houston,2016,22.5,20.0,191.0,382.0,62.3,2.0,56.0,315.0,17.77777778,1023.0,51.7,976033.0,47.524772729023454
BARBERS HILL ISD,Houston,2017,20.6,92.4,218.0,478.0,64.0,2.19266055,92.0,344.0,26.74418605,1094.0,39.5,1082616.0,44.50949125136192
BARBERS HILL ISD,Houston,2018,21.871789810308027,31.60644685736825,140.4719441842118,263.3576922101614,56.57197407848303,1.8026877337053195,67.71416505244177,307.91745828255864,21.92044440658217,1032.062501778582,53.60072362591307,871223.8043574212,46.4204732215603
BARBERS HILL ISD,Houston,2019,21.88262816006536,31.622109120429396,140.54155367092352,263.48819651750046,56.600007762367326,1.8035810378350048,67.74772013918728,308.0700437425598,21.9313068666449,1032.5739301739134,53.62728493593581,871655.5307223159,46.475608850390444
BARBERS HILL ISD,Houston,2020,21.893466509822698,31.63777138349053,140.61116315763522,263.6187008248395,56.6280414462516,1.8044743419646905,67.78127522593279,308.2226292025611,21.942169326707624,1033.0853585692446,53.65384624595857,872087.2570872104,46.530744479220544
BASTROP ISD,Austin,2011,19.4,15.4,247.0,506.0,33.6,2.048582996,112.0,525.0,21.33333333,942.0,56.1,308882.0,26.0
BASTROP ISD,Austin,2012,20.0,15.0,112.0,221.0,59.3,1.973214286,89.0,515.0,17.2815534,952.0,52.8,316748.0,30.0
BASTROP ISD,Austin,2013,20.1,12.2,126.0,263.0,51.0,2.087301587,94.0,617.0,15.2350081,938.0,41.8,318564.0,28.0
BASTROP ISD,Austin,2014,20.0,17.6,135.0,270.0,43.7,2.0,97.0,569.0,17.04745167,946.0,50.3,306454.0,39.0
BASTROP ISD,Austin,2015,19.0,17.3,272.0,617.0,22.0,2.2683823530000002,92.0,578.0,15.91695502,927.0,46.4,313113.0,30.670396694246136
BASTROP ISD,Austin,2016,18.7,25.0,347.0,758.0,26.5,2.18443804,129.0,721.0,17.89181692,922.0,49.4,312909.0,29.678019123779677
BASTROP ISD,Austin,2017,19.3,20.8,353.0,818.0,31.5,2.317280453,132.0,679.0,19.44035346,1010.0,45.5,318106.0,37.637995897635165
BASTROP ISD,Austin,2018,19.538425338282842,17.652187304091793,227.9464240281192,494.4329565321517,38.297288066945136,2.129919693117055,106.64965182049349,601.8229742827557,17.7701481965822,950.0344769559123,48.994655363570395,314162.8721930448,34.83131892032884
BASTROP ISD,Austin,2019,19.54810741228595,17.660934671437726,228.05938063071,494.6779679080349,38.31626591038763,2.1309751538173107,106.7025010037544,602.1212017229357,17.778954018285166,950.5052571724416,49.01893418188735,314318.5525063219,34.88071165802853
BASTROP ISD,Austin,2020,19.557789486289067,17.66968203878366,228.1723372333007,494.92297928391815,38.33524375383012,2.1320306145175683,106.75535018701531,602.4194291631152,17.787759839988123,950.9760373889708,49.043213000204275,314474.2328195989,34.93010439572821
BIRDVILLE ISD,Fort Worth,2011,22.0,29.7,909.0,2219.0,39.8,2.441144114,213.0,1446.0,14.73029046,1002.0,53.2,337577.0,38.0
BIRDVILLE ISD,Fort Worth,2012,21.8,30.9,944.0,2147.0,47.6,2.2743644069999998,203.0,1353.0,15.00369549,993.0,47.8,309498.0,44.0
BIRDVILLE ISD,Fort Worth,2013,21.4,34.1,940.0,2154.0,43.8,2.291489362,269.0,1471.0,18.28687967,991.0,46.1,305372.0,49.0
BIRDVILLE ISD,Fort Worth,2014,21.4,34.7,971.0,2258.0,49.0,2.325437693,264.0,1480.0,17.83783784,995.0,43.9,311982.0,46.0
BIRDVILLE ISD,Fort Worth,2015,21.5,35.3,1082.0,2730.0,44.6,2.52310536,262.0,1552.0,16.8814433,985.0,45.4,317725.0,39.17661462856856
BIRDVILLE ISD,Fort Worth,2016,21.2,36.4,1054.0,2602.0,44.4,2.468690702,254.0,1518.0,16.73254282,980.0,48.2,322629.0,38.804907589562944
BIRDVILLE ISD,Fort Worth,2017,21.4,35.6,1069.0,2583.0,44.0,2.416276894,253.0,1484.0,17.04851752,1073.0,51.8,338349.0,48.60180736361758
BIRDVILLE ISD,Fort Worth,2018,21.571101882831925,33.88353584283671,997.6075899328715,2389.631429839329,44.832174110884935,2.3962873920720567,245.9310546112829,1474.959394014102,16.679570780619432,1004.7176472701402,48.15225013559489,321086.4607980023,42.0320398704724
BIRDVILLE ISD,Fort Worth,2019,21.581791229651962,33.90032649488965,998.1019445364062,2390.815588129636,44.85439025266436,2.397474848658813,246.0529233202082,1475.690295596864,16.687836177438367,1005.2155251924744,48.176111508308274,321245.57202733733,42.085000854430845
