DistName,Enrolled 4-Year,Total Graduated,Enrolled 4-Year (%),Year
GRAND PRAIRIE ISD,344.0,1870.0,18.39572192513369,2017
GRAND SALINE ISD,10.0,70.0,14.285714285714285,2017
GRANDFALLS-ROYALTY ISD,,9.0,,2017
GRANDVIEW ISD,16.0,84.0,19.047619047619047,2017
GRANGER ISD,5.0,37.0,13.513513513513514,2017
GRAPE CREEK ISD,18.0,79.0,22.78481012658228,2017
GRAPELAND ISD,,35.0,,2017
GRAPEVINE-COLLEYVILLE ISD,309.0,1128.0,27.393617021276594,2017
GREENVILLE ISD,36.0,327.0,11.009174311926607,2017
GREENWOOD ISD,23.0,129.0,17.829457364341085,2017
GREGORY-PORTLAND ISD,78.0,341.0,22.87390029325513,2017
GROESBECK ISD,18.0,112.0,16.071428571428573,2017
GROOM ISD,,8.0,,2017
GROVETON ISD,6.0,54.0,11.11111111111111,2017
GRUVER ISD,6.0,29.0,20.689655172413794,2017
GUNTER ISD,13.0,62.0,20.967741935483872,2017
GUSTINE ISD,,10.0,,2017
HALE CENTER ISD,6.0,52.0,11.538461538461538,2017
HALLETTSVILLE ISD,13.0,87.0,14.942528735632186,2017
HALLSVILLE ISD,63.0,331.0,19.033232628398792,2017
HAMILTON ISD,11.0,47.0,23.404255319148938,2017
HAMLIN ISD,7.0,33.0,21.21212121212121,2017
HAMSHIRE-FANNETT ISD,37.0,126.0,29.365079365079367,2017
HAPPY ISD,9.0,17.0,52.94117647058824,2017
HARDIN ISD,13.0,79.0,16.455696202531644,2017
HARDIN-JEFFERSON ISD,65.0,153.0,42.48366013071895,2017
HARLANDALE ISD,130.0,986.0,13.184584178498987,2017
HARLETON ISD,9.0,68.0,13.23529411764706,2017
HARMONY ISD,9.0,75.0,12.0,2017
HARPER ISD,16.0,50.0,32.0,2017
HARROLD ISD,,9.0,,2017
HART ISD,,19.0,,2017
HARTLEY ISD,,17.0,,2017
HAWKINS ISD,7.0,51.0,13.725490196078432,2017
HAWLEY ISD,5.0,41.0,12.195121951219512,2017
HEARNE ISD,7.0,40.0,17.5,2017
HEDLEY ISD,,13.0,,2017
HEMPHILL ISD,15.0,73.0,20.54794520547945,2017
HEMPSTEAD ISD,13.0,87.0,14.942528735632186,2017
HENDERSON ISD,33.0,211.0,15.639810426540285,2017
HENRIETTA ISD,20.0,50.0,40.0,2017
HEREFORD ISD,26.0,260.0,10.0,2017
HERMLEIGH ISD,,16.0,,2017
HICO ISD,13.0,47.0,27.659574468085108,2017
HIDALGO ISD,80.0,225.0,35.55555555555556,2017
HIGGINS ISD,,8.0,,2017
HIGH ISLAND ISD,,16.0,,2017
HIGHLAND ISD,,10.0,,2017
HIGHLAND PARK ISD,108.0,517.0,20.889748549323016,2017
HIGHLAND PARK ISD,15.0,61.0,24.59016393442623,2017
HILLSBORO ISD,18.0,131.0,13.740458015267176,2017
HITCHCOCK ISD,11.0,87.0,12.643678160919542,2017
HOLLAND ISD,10.0,54.0,18.51851851851852,2017
HOLLIDAY ISD,24.0,77.0,31.16883116883117,2017
HONDO ISD,23.0,134.0,17.16417910447761,2017
HONEY GROVE ISD,16.0,38.0,42.10526315789473,2017
HOOKS ISD,6.0,72.0,8.333333333333332,2017
HOUSTON ISD,2094.0,10613.0,19.73051917459719,2017
HOWE ISD,12.0,73.0,16.43835616438356,2017
HUBBARD ISD,,25.0,,2017
HUCKABAY ISD,,8.0,,2017
HUDSON ISD,32.0,204.0,15.686274509803921,2017
HUFFMAN ISD,48.0,229.0,20.96069868995633,2017
HUGHES SPRINGS ISD,9.0,74.0,12.162162162162163,2017
HULL-DAISETTA ISD,9.0,42.0,21.428571428571427,2017
HUMBLE ISD,690.0,2899.0,23.801310796826492,2017
HUNTINGTON ISD,22.0,146.0,15.068493150684931,2017
HUNTSVILLE ISD,103.0,447.0,23.042505592841163,2017
HURST-EULESS-BEDFORD ISD,303.0,1549.0,19.561007101355713,2017
HUTTO ISD,91.0,412.0,22.0873786407767,2017
IDALOU ISD,12.0,51.0,23.52941176470588,2017
INDUSTRIAL ISD,14.0,90.0,15.555555555555555,2017
INGLESIDE ISD,29.0,137.0,21.16788321167883,2017
INGRAM ISD,19.0,95.0,20.0,2017
IOLA ISD,,36.0,,2017
IRA ISD,6.0,28.0,21.428571428571427,2017
IRAAN-SHEFFIELD ISD,9.0,46.0,19.565217391304348,2017
IREDELL ISD,,11.0,,2017
IRION COUNTY ISD,6.0,24.0,25.0,2017
IRVING ISD,294.0,2280.0,12.894736842105264,2017
ITALY ISD,5.0,40.0,12.5,2017
ITASCA ISD,5.0,54.0,9.25925925925926,2017
JACKSBORO ISD,19.0,59.0,32.20338983050847,2017
JACKSONVILLE ISD,27.0,280.0,9.642857142857144,2017
JARRELL ISD,10.0,96.0,10.416666666666668,2017
JASPER ISD,35.0,156.0,22.435897435897438,2017
JAYTON-GIRARD ISD,,7.0,,2017
JEFFERSON ISD,11.0,85.0,12.941176470588237,2017
JIM HOGG COUNTY ISD,24.0,68.0,35.294117647058826,2017
JOAQUIN ISD,,54.0,,2017
JOHNSON CITY ISD,19.0,58.0,32.758620689655174,2017
JONESBORO ISD,,18.0,,2017
JOSHUA ISD,59.0,338.0,17.45562130177515,2017
JOURDANTON ISD,27.0,132.0,20.454545454545457,2017
JUDSON ISD,224.0,1343.0,16.679076693968728,2017
JUNCTION ISD,21.0,56.0,37.5,2017
KARNES CITY ISD,12.0,60.0,20.0,2017
KATY ISD,1174.0,5016.0,23.40510366826156,2017
KAUFMAN ISD,39.0,251.0,15.53784860557769,2017
KEENE ISD,7.0,72.0,9.722222222222223,2017
KELLER ISD,579.0,2619.0,22.107674684994272,2017
KELTON ISD,,5.0,,2017
KEMP ISD,10.0,114.0,8.771929824561402,2017
KENEDY ISD,5.0,36.0,13.88888888888889,2017
KENNARD ISD,,24.0,,2017
KENNEDALE ISD,52.0,224.0,23.214285714285715,2017
KERENS ISD,6.0,42.0,14.285714285714285,2017
KERMIT ISD,9.0,76.0,11.842105263157894,2017
KERRVILLE ISD,85.0,353.0,24.07932011331445,2017
KILGORE ISD,20.0,243.0,8.23045267489712,2017
KILLEEN ISD,388.0,2133.0,18.190342240975152,2017
KINGSVILLE ISD,53.0,197.0,26.903553299492383,2017
KLEIN ISD,718.0,3437.0,20.890311318009893,2017
KLONDIKE ISD,,14.0,,2017
KNIPPA ISD,8.0,19.0,42.10526315789473,2017
KOPPERL ISD,,18.0,,2017
KOUNTZE ISD,10.0,55.0,18.181818181818183,2017
KRESS ISD,,15.0,,2017
KRUM ISD,39.0,136.0,28.676470588235293,2017
LA FERIA ISD,62.0,233.0,26.609442060085836,2017
LA GRANGE ISD,19.0,116.0,16.379310344827587,2017
LA JOYA ISD,374.0,1808.0,20.6858407079646,2017
LA PORTE ISD,79.0,556.0,14.20863309352518,2017
LA PRYOR ISD,5.0,39.0,12.82051282051282,2017
LA VEGA ISD,,160.0,,2017
LA VERNIA ISD,75.0,250.0,30.0,2017
LA VILLA ISD,12.0,38.0,31.57894736842105,2017
LACKLAND ISD,6.0,38.0,15.789473684210526,2017
LAGO VISTA ISD,35.0,103.0,33.980582524271846,2017
LAKE DALLAS ISD,71.0,295.0,24.06779661016949,2017
LAKE TRAVIS ISD,191.0,635.0,30.078740157480315,2017
LAKE WORTH ISD,32.0,155.0,20.64516129032258,2017
LAMESA ISD,17.0,132.0,12.878787878787879,2017
LAMPASAS ISD,55.0,245.0,22.448979591836736,2017
LANCASTER ISD,117.0,421.0,27.790973871733964,2017
LANEVILLE ISD,,12.0,,2017
LAPOYNOR ISD,,27.0,,2017
LAREDO ISD,283.0,1360.0,20.808823529411764,2017
LASARA ISD,,30.0,,2017
LATEXO ISD,7.0,30.0,23.333333333333332,2017
LAZBUDDIE ISD,,9.0,,2017
LEAKEY ISD,6.0,21.0,28.57142857142857,2017
LEANDER ISD,759.0,2590.0,29.305019305019304,2017
LEFORS ISD,,10.0,,2017
LEGGETT ISD,,7.0,,2017
LEON ISD,10.0,62.0,16.129032258064516,2017
LEONARD ISD,13.0,61.0,21.311475409836063,2017
LEVELLAND ISD,15.0,168.0,8.928571428571429,2017
LEVERETTS CHAPEL ISD,,19.0,,2017
LEWISVILLE ISD,974.0,4099.0,23.761893144669433,2017
LEXINGTON ISD,12.0,58.0,20.689655172413794,2017
LIBERTY HILL ISD,63.0,263.0,23.954372623574145,2017
LIBERTY ISD,29.0,140.0,20.714285714285715,2017
LIBERTY-EYLAU ISD,17.0,154.0,11.03896103896104,2017
LINDALE ISD,50.0,277.0,18.050541516245488,2017
LINDSAY ISD,11.0,34.0,32.35294117647059,2017
LINGLEVILLE ISD,,17.0,,2017
LIPAN ISD,,21.0,,2017
LITTLE ELM ISD,76.0,462.0,16.450216450216452,2017
LITTLEFIELD ISD,16.0,89.0,17.97752808988764,2017
LIVINGSTON ISD,40.0,289.0,13.84083044982699,2017
LLANO ISD,29.0,98.0,29.591836734693878,2017
LOCKHART ISD,67.0,350.0,19.142857142857142,2017
LOCKNEY ISD,6.0,25.0,24.0,2017
LOHN ISD,,5.0,,2017
LOMETA ISD,5.0,17.0,29.411764705882355,2017
LONDON ISD,23.0,51.0,45.09803921568628,2017
LONE OAK ISD,12.0,67.0,17.91044776119403,2017
LONGVIEW ISD,63.0,575.0,10.956521739130434,2017
LOOP ISD,,5.0,,2017
LORAINE ISD,,6.0,,2017
LORENA ISD,21.0,120.0,17.5,2017
LORENZO ISD,,18.0,,2017
LOUISE ISD,,22.0,,2017
LOVEJOY ISD,92.0,323.0,28.482972136222912,2017
LOVELADY ISD,20.0,45.0,44.44444444444444,2017
LUBBOCK ISD,268.0,1554.0,17.245817245817246,2017
LUBBOCK-COOPER ISD,70.0,316.0,22.151898734177212,2017
LUEDERS-AVOCA ISD,,8.0,,2017
LUFKIN ISD,93.0,508.0,18.30708661417323,2017
LULING ISD,16.0,105.0,15.238095238095239,2017
LUMBERTON ISD,94.0,248.0,37.903225806451616,2017
LYTLE ISD,5.0,92.0,5.434782608695652,2017
MABANK ISD,33.0,244.0,13.524590163934427,2017
MAGNOLIA ISD,162.0,910.0,17.802197802197803,2017
MALAKOFF ISD,12.0,86.0,13.953488372093023,2017
MANOR ISD,85.0,435.0,19.54022988505747,2017
MANSFIELD ISD,685.0,2436.0,28.119868637110017,2017
MARATHON ISD,,,,2017
MARBLE FALLS ISD,47.0,263.0,17.870722433460077,2017
MARFA ISD,,22.0,,2017
MARION ISD,23.0,122.0,18.852459016393443,2017
MARLIN ISD,10.0,45.0,22.22222222222222,2017
MARSHALL ISD,40.0,344.0,11.627906976744185,2017
MART ISD,6.0,44.0,13.636363636363635,2017
MARTINS MILL ISD,,30.0,,2017
MARTINSVILLE ISD,5.0,24.0,20.833333333333336,2017
MASON ISD,20.0,52.0,38.46153846153847,2017
MATHIS ISD,15.0,77.0,19.480519480519483,2017
MAUD ISD,5.0,37.0,13.513513513513514,2017
MAY ISD,,17.0,,2017
MAYPEARL ISD,9.0,71.0,12.676056338028168,2017
MCALLEN ISD,505.0,1593.0,31.70119271814187,2017
MCCAMEY ISD,5.0,39.0,12.82051282051282,2017
MCGREGOR ISD,18.0,112.0,16.071428571428573,2017
MCKINNEY ISD,372.0,1758.0,21.160409556313994,2017
MCLEAN ISD,,15.0,,2017
MCLEOD ISD,,25.0,,2017
MCMULLEN COUNTY ISD,9.0,17.0,52.94117647058824,2017
MEADOW ISD,5.0,17.0,29.411764705882355,2017
MEDINA ISD,,9.0,,2017
MEDINA VALLEY ISD,73.0,287.0,25.435540069686414,2017
MELISSA ISD,31.0,154.0,20.12987012987013,2017
MEMPHIS ISD,6.0,44.0,13.636363636363635,2017
MENARD ISD,,18.0,,2017
MERCEDES ISD,75.0,294.0,25.510204081632654,2017
MERIDIAN ISD,5.0,34.0,14.705882352941178,2017
MERKEL ISD,7.0,70.0,10.0,2017
MESQUITE ISD,463.0,2565.0,18.05068226120858,2017
MEXIA ISD,14.0,144.0,9.722222222222223,2017
MIAMI ISD,,14.0,,2017
MIDLAND ISD,247.0,1380.0,17.898550724637683,2017
MIDLOTHIAN ISD,125.0,605.0,20.66115702479339,2017
MIDWAY ISD,,6.0,,2017
MIDWAY ISD,113.0,584.0,19.34931506849315,2017
MILANO ISD,6.0,35.0,17.142857142857142,2017
MILDRED ISD,8.0,52.0,15.384615384615385,2017
MILES ISD,27.0,43.0,62.7906976744186,2017
MILFORD ISD,,14.0,,2017
MILLER GROVE ISD,7.0,23.0,30.434782608695656,2017
MILLSAP ISD,11.0,59.0,18.64406779661017,2017
MINEOLA ISD,10.0,94.0,10.638297872340425,2017
MINERAL WELLS ISD,21.0,207.0,10.144927536231885,2017
MONAHANS-WICKETT-PYOTE ISD,33.0,140.0,23.57142857142857,2017
MONTE ALTO ISD,13.0,65.0,20.0,2017
MONTGOMERY ISD,128.0,541.0,23.65988909426987,2017
MOODY ISD,8.0,51.0,15.686274509803921,2017
MORAN ISD,,7.0,,2017
MORGAN ISD,,8.0,,2017
MORTON ISD,,30.0,,2017
MOTLEY COUNTY ISD,,9.0,,2017
MOULTON ISD,,21.0,,2017
MOUNT CALM ISD,,12.0,,2017
MOUNT ENTERPRISE ISD,,26.0,,2017
MOUNT PLEASANT ISD,30.0,325.0,9.230769230769232,2017
MOUNT VERNON ISD,16.0,105.0,15.238095238095239,2017
MUENSTER ISD,6.0,26.0,23.076923076923077,2017
MULESHOE ISD,25.0,87.0,28.735632183908045,2017
MULLIN ISD,,85.0,,2017
MUMFORD ISD,6.0,38.0,15.789473684210526,2017
NACOGDOCHES ISD,91.0,399.0,22.807017543859647,2017
NATALIA ISD,7.0,73.0,9.58904109589041,2017
NAVARRO ISD,50.0,128.0,39.0625,2017
NAVASOTA ISD,23.0,179.0,12.849162011173185,2017
NAZARETH ISD,,15.0,,2017
NECHES ISD,,19.0,,2017
NEDERLAND ISD,129.0,373.0,34.584450402144775,2017
NEEDVILLE ISD,31.0,220.0,14.09090909090909,2017
NEW BOSTON ISD,13.0,96.0,13.541666666666666,2017
NEW BRAUNFELS ISD,141.0,582.0,24.22680412371134,2017
NEW CANEY ISD,117.0,886.0,13.205417607223477,2017
NEW DEAL ISD,10.0,60.0,16.666666666666664,2017
NEW DIANA ISD,5.0,68.0,7.352941176470589,2017
NEW HOME ISD,,15.0,,2017
NEW SUMMERFIELD ISD,6.0,34.0,17.647058823529413,2017
NEW WAVERLY ISD,14.0,68.0,20.588235294117645,2017
NEWCASTLE ISD,,20.0,,2017
NEWTON ISD,11.0,68.0,16.176470588235293,2017
NOCONA ISD,14.0,49.0,28.57142857142857,2017
NORDHEIM ISD,,11.0,,2017
NORMANGEE ISD,,35.0,,2017
NORTH EAST ISD,1271.0,4981.0,25.516964464966875,2017
NORTH HOPKINS ISD,,28.0,,2017
NORTH LAMAR ISD,18.0,181.0,9.94475138121547,2017
NORTH ZULCH ISD,6.0,31.0,19.35483870967742,2017
NORTHSIDE ISD,1552.0,6856.0,22.63710618436406,2017
NORTHSIDE ISD,,8.0,,2017
NORTHWEST ISD,335.0,1351.0,24.796447076239822,2017
OAKWOOD ISD,,10.0,,2017
ODEM-EDROY ISD,14.0,61.0,22.950819672131146,2017
O'DONNELL ISD,,19.0,,2017
OGLESBY ISD,,11.0,,2017
OLNEY ISD,12.0,51.0,23.52941176470588,2017
OLTON ISD,7.0,37.0,18.91891891891892,2017
ONALASKA ISD,7.0,52.0,13.461538461538462,2017
ORANGE GROVE ISD,40.0,127.0,31.496062992125985,2017
ORANGEFIELD ISD,21.0,114.0,18.421052631578945,2017
ORE CITY ISD,,46.0,,2017
OVERTON ISD,,38.0,,2017
PADUCAH ISD,,8.0,,2017
PAINT CREEK ISD,,12.0,,2017
PAINT ROCK ISD,,11.0,,2017
PALACIOS ISD,20.0,119.0,16.80672268907563,2017
PALESTINE ISD,33.0,219.0,15.068493150684931,2017
PALMER ISD,12.0,68.0,17.647058823529413,2017
PAMPA ISD,30.0,235.0,12.76595744680851,2017
PANHANDLE ISD,10.0,48.0,20.833333333333336,2017
PARADISE ISD,22.0,92.0,23.91304347826087,2017
PARIS ISD,27.0,221.0,12.217194570135746,2017
PASADENA ISD,481.0,3472.0,13.853686635944701,2017
PATTON SPRINGS ISD,,6.0,,2017
PEARLAND ISD,452.0,1556.0,29.048843187660665,2017
PEARSALL ISD,16.0,128.0,12.5,2017
PEASTER ISD,15.0,58.0,25.862068965517242,2017
PECOS-BARSTOW-TOYAH ISD,27.0,152.0,17.763157894736842,2017
PENELOPE ISD,,14.0,,2017
PERRYTON ISD,32.0,172.0,18.6046511627907,2017
PETERSBURG ISD,,7.0,,2017
PETTUS ISD,6.0,26.0,23.076923076923077,2017
PFLUGERVILLE ISD,411.0,1588.0,25.8816120906801,2017
PHARR-SAN JUAN-ALAMO ISD,526.0,2043.0,25.74645129711209,2017
PILOT POINT ISD,18.0,107.0,16.822429906542055,2017
PINE TREE ISD,46.0,318.0,14.465408805031446,2017
PITTSBURG ISD,16.0,178.0,8.98876404494382,2017
PLAINS ISD,5.0,35.0,14.285714285714285,2017
PLAINVIEW ISD,50.0,369.0,13.550135501355012,2017
PLANO ISD,999.0,3967.0,25.182757751449458,2017
PLEASANT GROVE ISD,27.0,166.0,16.265060240963855,2017
PLEASANTON ISD,44.0,195.0,22.564102564102566,2017
POINT ISABEL ISD,30.0,134.0,22.388059701492537,2017
PONDER ISD,11.0,84.0,13.095238095238097,2017
POOLVILLE ISD,,37.0,,2017
PORT ARANSAS ISD,12.0,55.0,21.818181818181817,2017
PORT ARTHUR ISD,78.0,455.0,17.142857142857142,2017
PORT NECHES-GROVES ISD,121.0,330.0,36.666666666666664,2017
POST ISD,,56.0,,2017
POTEET ISD,15.0,96.0,15.625,2017
POTH ISD,22.0,66.0,33.33333333333333,2017
POTTSBORO ISD,14.0,121.0,11.570247933884298,2017
PRAIRIE LEA ISD,5.0,12.0,41.66666666666667,2017
PRAIRIE VALLEY ISD,,9.0,,2017
PRAIRILAND ISD,13.0,72.0,18.055555555555554,2017
PREMONT ISD,,22.0,,2017
PRESIDIO ISD,41.0,114.0,35.96491228070175,2017
PRIDDY ISD,,9.0,,2017
PRINCETON ISD,33.0,257.0,12.840466926070038,2017
PROGRESO ISD,25.0,103.0,24.271844660194176,2017
PROSPER ISD,127.0,512.0,24.8046875,2017
QUANAH ISD,5.0,34.0,14.705882352941178,2017
QUEEN CITY ISD,10.0,76.0,13.157894736842104,2017
QUINLAN ISD,25.0,183.0,13.661202185792352,2017
QUITMAN ISD,8.0,80.0,10.0,2017
RAINS ISD,16.0,117.0,13.675213675213676,2017
RALLS ISD,10.0,39.0,25.64102564102564,2017
RANDOLPH FIELD ISD,29.0,111.0,26.126126126126124,2017
RANGER ISD,,27.0,,2017
RANKIN ISD,,14.0,,2017
RAYMONDVILLE ISD,35.0,123.0,28.455284552845526,2017
REAGAN COUNTY ISD,12.0,49.0,24.489795918367346,2017
RED OAK ISD,85.0,428.0,19.859813084112147,2017
REDWATER ISD,7.0,82.0,8.536585365853659,2017
REFUGIO ISD,10.0,40.0,25.0,2017
RICE ISD,8.0,49.0,16.3265306122449,2017
RICHARDS ISD,,8.0,,2017
RICHARDSON ISD,465.0,2124.0,21.89265536723164,2017
RICHLAND SPRINGS ISD,,8.0,,2017
RIESEL ISD,7.0,36.0,19.444444444444446,2017
RIO HONDO ISD,27.0,136.0,19.852941176470587,2017
RIO VISTA ISD,5.0,64.0,7.8125,2017
RISING STAR ISD,,10.0,,2017
RIVER ROAD ISD,11.0,104.0,10.576923076923077,2017
RIVERCREST ISD,5.0,49.0,10.204081632653061,2017
RIVIERA ISD,11.0,33.0,33.33333333333333,2017
ROBERT LEE ISD,8.0,24.0,33.33333333333333,2017
ROBINSON ISD,21.0,146.0,14.383561643835616,2017
ROBSTOWN ISD,24.0,164.0,14.634146341463413,2017
ROCHELLE ISD,,14.0,,2017
ROCKDALE ISD,14.0,95.0,14.736842105263156,2017
ROCKSPRINGS ISD,,17.0,,2017
ROCKWALL ISD,271.0,1102.0,24.59165154264973,2017
ROGERS ISD,13.0,62.0,20.967741935483872,2017
ROMA ISD,105.0,396.0,26.515151515151516,2017
ROOSEVELT ISD,5.0,65.0,7.6923076923076925,2017
ROPES ISD,5.0,24.0,20.833333333333336,2017
ROSCOE COLLEGIATE ISD,,28.0,,2017
ROSEBUD-LOTT ISD,,46.0,,2017
ROTAN ISD,,13.0,,2017
ROUND ROCK ISD,933.0,3290.0,28.35866261398176,2017
ROUND TOP-CARMINE ISD,,21.0,,2017
ROXTON ISD,,15.0,,2017
ROYAL ISD,21.0,121.0,17.355371900826448,2017
ROYSE CITY ISD,66.0,343.0,19.24198250728863,2017
RULE ISD,,7.0,,2017
RUNGE ISD,,19.0,,2017
RUSK ISD,9.0,131.0,6.870229007633588,2017
SABINAL ISD,8.0,40.0,20.0,2017
SABINE ISD,,75.0,,2017
SABINE PASS ISD,11.0,36.0,30.555555555555557,2017
SAINT JO ISD,,10.0,,2017
SALADO ISD,32.0,121.0,26.446280991735538,2017
SALTILLO ISD,,17.0,,2017
SAM RAYBURN ISD,,33.0,,2017
SAN ANGELO ISD,306.0,957.0,31.974921630094045,2017
SAN ANTONIO ISD,445.0,2672.0,16.654191616766468,2017
SAN AUGUSTINE ISD,7.0,42.0,16.666666666666664,2017
SAN DIEGO ISD,17.0,82.0,20.73170731707317,2017
SAN ELIZARIO ISD,37.0,208.0,17.78846153846154,2017
SAN ISIDRO ISD,,17.0,,2017
SAN PERLITA ISD,8.0,24.0,33.33333333333333,2017
SAN SABA ISD,20.0,51.0,39.21568627450981,2017
SANFORD-FRITCH ISD,14.0,45.0,31.11111111111111,2017
SANGER ISD,23.0,152.0,15.131578947368421,2017
SANTA ANNA ISD,,19.0,,2017
SANTA FE ISD,42.0,327.0,12.844036697247708,2017
SANTA GERTRUDIS ISD,46.0,93.0,49.46236559139785,2017
SANTA MARIA ISD,12.0,58.0,20.689655172413794,2017
SANTA ROSA ISD,32.0,94.0,34.04255319148936,2017
SANTO ISD,11.0,36.0,30.555555555555557,2017
SAVOY ISD,,22.0,,2017
SCHERTZ-CIBOLO-U CITY ISD,295.0,1247.0,23.656776263031276,2017
SCHLEICHER ISD,18.0,48.0,37.5,2017
SCHULENBURG ISD,14.0,56.0,25.0,2017
SCURRY-ROSSER ISD,12.0,89.0,13.48314606741573,2017
SEAGRAVES ISD,,39.0,,2017
SEALY ISD,30.0,207.0,14.492753623188406,2017
SEGUIN ISD,63.0,462.0,13.636363636363635,2017
SEMINOLE ISD,19.0,169.0,11.242603550295858,2017
SEYMOUR ISD,16.0,48.0,33.33333333333333,2017
SHALLOWATER ISD,26.0,103.0,25.24271844660194,2017
SHAMROCK ISD,,20.0,,2017
SHARYLAND ISD,278.0,798.0,34.83709273182957,2017
SHELBYVILLE ISD,10.0,42.0,23.809523809523807,2017
SHELDON ISD,59.0,480.0,12.291666666666666,2017
SHEPHERD ISD,12.0,126.0,9.523809523809524,2017
SHERMAN ISD,53.0,403.0,13.151364764267989,2017
SHINER ISD,12.0,51.0,23.52941176470588,2017
SIDNEY ISD,,,,2017
SIERRA BLANCA ISD,,12.0,,2017
SILSBEE ISD,47.0,190.0,24.736842105263158,2017
SILVERTON ISD,6.0,16.0,37.5,2017
SIMMS ISD,,39.0,,2017
SINTON ISD,31.0,146.0,21.232876712328768,2017
SKIDMORE-TYNAN ISD,11.0,58.0,18.96551724137931,2017
SLATON ISD,12.0,76.0,15.789473684210526,2017
SLIDELL ISD,,20.0,,2017
SLOCUM ISD,7.0,25.0,28.000000000000004,2017
SMITHVILLE ISD,17.0,124.0,13.709677419354838,2017
SMYER ISD,,29.0,,2017
SNOOK ISD,7.0,38.0,18.421052631578945,2017
SNYDER ISD,21.0,152.0,13.815789473684212,2017
SOCORRO ISD,961.0,3319.0,28.954504368785777,2017
SOMERSET ISD,35.0,250.0,14.000000000000002,2017
SOMERVILLE ISD,,22.0,,2017
SONORA ISD,29.0,76.0,38.15789473684211,2017
SOUTH SAN ANTONIO ISD,55.0,533.0,10.318949343339586,2017
SOUTH TEXAS ISD,327.0,574.0,56.968641114982574,2017
SOUTHLAND ISD,,15.0,,2017
SOUTHSIDE ISD,45.0,325.0,13.846153846153847,2017
SOUTHWEST ISD,87.0,855.0,10.175438596491228,2017
SPEARMAN ISD,10.0,55.0,18.181818181818183,2017
SPLENDORA ISD,56.0,265.0,21.132075471698116,2017
SPRING BRANCH ISD,478.0,2199.0,21.737153251477945,2017
SPRING HILL ISD,16.0,111.0,14.414414414414415,2017
SPRING ISD,374.0,2058.0,18.172983479105927,2017
SPRINGLAKE-EARTH ISD,,25.0,,2017
SPRINGTOWN ISD,38.0,202.0,18.81188118811881,2017
SPUR ISD,,19.0,,2017
SPURGER ISD,,30.0,,2017
STAMFORD ISD,9.0,32.0,28.125,2017
STANTON ISD,10.0,54.0,18.51851851851852,2017
STEPHENVILLE ISD,78.0,228.0,34.21052631578947,2017
STERLING CITY ISD,6.0,16.0,37.5,2017
STOCKDALE ISD,6.0,40.0,15.0,2017
STRATFORD ISD,,26.0,,2017
STRAWN ISD,,14.0,,2017
SUDAN ISD,,36.0,,2017
SULPHUR BLUFF ISD,,10.0,,2017
SULPHUR SPRINGS ISD,59.0,289.0,20.415224913494807,2017
SUNDOWN ISD,5.0,41.0,12.195121951219512,2017
SUNNYVALE ISD,48.0,122.0,39.34426229508197,2017
SUNRAY ISD,9.0,37.0,24.324324324324326,2017
SWEENY ISD,20.0,143.0,13.986013986013987,2017
SWEETWATER ISD,30.0,127.0,23.62204724409449,2017
TAFT ISD,10.0,71.0,14.084507042253522,2017
TAHOKA ISD,10.0,40.0,25.0,2017
TARKINGTON ISD,15.0,103.0,14.563106796116504,2017
TATUM ISD,12.0,121.0,9.917355371900827,2017
TAYLOR ISD,49.0,204.0,24.019607843137255,2017
TEAGUE ISD,13.0,107.0,12.149532710280374,2017
TEMPLE ISD,63.0,470.0,13.404255319148936,2017
TENAHA ISD,,36.0,,2017
TERRELL COUNTY ISD,7.0,9.0,77.77777777777779,2017
TERRELL ISD,24.0,244.0,9.836065573770492,2017
TEXARKANA ISD,67.0,434.0,15.43778801843318,2017
TEXAS CITY ISD,73.0,588.0,12.414965986394558,2017
TEXLINE ISD,,16.0,,2017
THORNDALE ISD,,32.0,,2017
THRALL ISD,15.0,50.0,30.0,2017
THREE RIVERS ISD,9.0,46.0,19.565217391304348,2017
THROCKMORTON ISD,,16.0,,2017
TIDEHAVEN ISD,9.0,42.0,21.428571428571427,2017
TIMPSON ISD,,30.0,,2017
TIOGA ISD,,22.0,,2017
TOLAR ISD,19.0,62.0,30.64516129032258,2017
TOM BEAN ISD,9.0,42.0,21.428571428571427,2017
TOMBALL ISD,243.0,903.0,26.910299003322258,2017
TORNILLO ISD,12.0,73.0,16.43835616438356,2017
TRENT ISD,,9.0,,2017
TRENTON ISD,,42.0,,2017
TRINIDAD ISD,,15.0,,2017
TRINITY ISD,15.0,70.0,21.428571428571427,2017
TROUP ISD,,54.0,,2017
TROY ISD,19.0,109.0,17.431192660550458,2017
TULIA ISD,15.0,77.0,19.480519480519483,2017
TULOSO-MIDWAY ISD,64.0,312.0,20.51282051282051,2017
TURKEY-QUITAQUE ISD,5.0,16.0,31.25,2017
TYLER ISD,122.0,1024.0,11.9140625,2017
UNION GROVE ISD,6.0,47.0,12.76595744680851,2017
UNION HILL ISD,,20.0,,2017
UNITED ISD,838.0,2991.0,28.01738548980274,2017
UTOPIA ISD,,15.0,,2017
VALENTINE ISD,,,,2017
VALLEY MILLS ISD,11.0,50.0,22.0,2017
VALLEY VIEW ISD,9.0,47.0,19.148936170212767,2017
VALLEY VIEW ISD,83.0,296.0,28.040540540540544,2017
VAN ALSTYNE ISD,21.0,106.0,19.81132075471698,2017
